risk_dial,risk_category,risk_factor,modifiable,risk_direction,question,answer,min_value,max_value,sex,prev_value,prev_doi,prev_year,prev_note,prev_study_design,prev_participants,prev_country,prev_review_date,rr_value,rr_doi,rr_year,rr_notes,rr_study_design,rr_participants,rr_country,rr_review_date
Prostate Cancer,Cancer,Older age,No,U-shaped,What is your age?,Age range,55,60,Male,0.062,https://www.census.gov/data/tables/2021/demo/age-and-sex/2021-age-sex-composition.html,2021,See calculations in Gdrive link,US Census Data,"326,195,000",United States,13-Feb-2024,8.610,https://seer.cancer.gov/statistics-network/explorer/application.html?site=66&data_type=1&graph_type=3&compareBy=race&chk_race_1=1&rate_type=2&hdn_sex=2&advopt_precision=1&hdn_view=1#resultsRegion1,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,13-Feb-2024
Prostate Cancer,Cancer,Older age,No,U-shaped,What is your age?,Age range,60,65,Male,0.063,https://www.census.gov/data/tables/2021/demo/age-and-sex/2021-age-sex-composition.html,2021,See calculations in Gdrive link,US Census Data,"326,195,000",United States,13-Feb-2024,14.850,https://seer.cancer.gov/statistics-network/explorer/application.html?site=66&data_type=1&graph_type=3&compareBy=race&chk_race_1=1&rate_type=2&hdn_sex=2&advopt_precision=1&hdn_view=1#resultsRegion1,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,13-Feb-2024
Prostate Cancer,Cancer,Older age,No,U-shaped,What is your age?,Age range,65,70,Male,0.054,https://www.census.gov/data/tables/2021/demo/age-and-sex/2021-age-sex-composition.html,2021,See calculations in Gdrive link,US Census Data,"326,195,000",United States,13-Feb-2024,23.040,https://seer.cancer.gov/statistics-network/explorer/application.html?site=66&data_type=1&graph_type=3&compareBy=race&chk_race_1=1&rate_type=2&hdn_sex=2&advopt_precision=1&hdn_view=1#resultsRegion1,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,13-Feb-2024
Prostate Cancer,Cancer,Older age,No,U-shaped,What is your age?,Age range,70,75,Male,0.042,https://www.census.gov/data/tables/2021/demo/age-and-sex/2021-age-sex-composition.html,2021,See calculations in Gdrive link,US Census Data,"326,195,000",United States,13-Feb-2024,23.820,https://seer.cancer.gov/statistics-network/explorer/application.html?site=66&data_type=1&graph_type=3&compareBy=race&chk_race_1=1&rate_type=2&hdn_sex=2&advopt_precision=1&hdn_view=1#resultsRegion1,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,13-Feb-2024
Prostate Cancer,Cancer,Older age,No,U-shaped,What is your age?,Age range,75,80,Male,0.030,https://www.census.gov/data/tables/2021/demo/age-and-sex/2021-age-sex-composition.html,2021,See calculations in Gdrive link,US Census Data,"326,195,000",United States,13-Feb-2024,21.760,https://seer.cancer.gov/statistics-network/explorer/application.html?site=66&data_type=1&graph_type=3&compareBy=race&chk_race_1=1&rate_type=2&hdn_sex=2&advopt_precision=1&hdn_view=1#resultsRegion1,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,13-Feb-2024
Prostate Cancer,Cancer,Older age,No,U-shaped,What is your age?,Age range,80,85,Male,0.018,https://www.census.gov/data/tables/2021/demo/age-and-sex/2021-age-sex-composition.html,2021,See calculations in Gdrive link,US Census Data,"326,195,000",United States,13-Feb-2024,16.570,https://seer.cancer.gov/statistics-network/explorer/application.html?site=66&data_type=1&graph_type=3&compareBy=race&chk_race_1=1&rate_type=2&hdn_sex=2&advopt_precision=1&hdn_view=1#resultsRegion1,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,13-Feb-2024
Prostate Cancer,Cancer,Older age,No,U-shaped,What is your age?,Age range,85,120,Male,0.014,https://www.census.gov/data/tables/2021/demo/age-and-sex/2021-age-sex-composition.html,2021,See calculations in Gdrive link,US Census Data,"326,195,000",United States,13-Feb-2024,13.120,https://seer.cancer.gov/statistics-network/explorer/application.html?site=66&data_type=1&graph_type=3&compareBy=race&chk_race_1=1&rate_type=2&hdn_sex=2&advopt_precision=1&hdn_view=1#resultsRegion1,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,13-Feb-2024
Prostate Cancer,Cancer,Race (non-white),No,U-shaped,Race,Asian,NA,NA,Male,0.061,https://usafacts.org/data/topics/people-society/population-and-demographics/our-changing-population/?endDate=2021-01-01&startDate=2020-01-01,2021,See calculations in Gdrive link,US Census Data,"331,449,281",United States,13-Feb-2024,0.532,https://seer.cancer.gov/statistics-network/explorer/application.html?site=66&data_type=1&graph_type=10&compareBy=race&chk_race_6=6&chk_race_5=5&chk_race_4=4&chk_race_9=9&chk_race_8=8&series=9&hdn_sex=2&age_range=1&stage=101&advopt_precision=1&advopt_show_ci=on&hdn_view=1&advopt_show_apc=on&advopt_display=2#resultsRegion1,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,13-Feb-2024
Prostate Cancer,Cancer,Race (non-white),No,U-shaped,Race,Black,NA,NA,Male,0.129,https://usafacts.org/data/topics/people-society/population-and-demographics/our-changing-population/?endDate=2021-01-01&startDate=2020-01-01,2021,See calculations in Gdrive link,US Census Data,"331,449,281",United States,13-Feb-2024,1.652,https://seer.cancer.gov/statistics-network/explorer/application.html?site=66&data_type=1&graph_type=10&compareBy=race&chk_race_6=6&chk_race_5=5&chk_race_4=4&chk_race_9=9&chk_race_8=8&series=9&hdn_sex=2&age_range=1&stage=101&advopt_precision=1&advopt_show_ci=on&hdn_view=1&advopt_show_apc=on&advopt_display=2#resultsRegion1,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,13-Feb-2024
Prostate Cancer,Cancer,Race (non-white),No,U-shaped,Race,Hispanic,NA,NA,Male,0.194,https://usafacts.org/data/topics/people-society/population-and-demographics/our-changing-population/?endDate=2021-01-01&startDate=2020-01-01,2021,See calculations in Gdrive link,US Census Data,"331,449,281",United States,13-Feb-2024,0.779,https://seer.cancer.gov/statistics-network/explorer/application.html?site=66&data_type=1&graph_type=10&compareBy=race&chk_race_6=6&chk_race_5=5&chk_race_4=4&chk_race_9=9&chk_race_8=8&series=9&hdn_sex=2&age_range=1&stage=101&advopt_precision=1&advopt_show_ci=on&hdn_view=1&advopt_show_apc=on&advopt_display=2#resultsRegion1,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,13-Feb-2024
Prostate Cancer,Cancer,Race (non-white),No,U-shaped,Race,Native,NA,NA,Male,0.008,https://usafacts.org/data/topics/people-society/population-and-demographics/our-changing-population/?endDate=2021-01-01&startDate=2020-01-01,2021,See calculations in Gdrive link,US Census Data,"331,449,281",United States,13-Feb-2024,0.657,https://seer.cancer.gov/statistics-network/explorer/application.html?site=66&data_type=1&graph_type=10&compareBy=race&chk_race_6=6&chk_race_5=5&chk_race_4=4&chk_race_9=9&chk_race_8=8&series=9&hdn_sex=2&age_range=1&stage=101&advopt_precision=1&advopt_show_ci=on&hdn_view=1&advopt_show_apc=on&advopt_display=2#resultsRegion1,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,13-Feb-2024
Prostate Cancer,Cancer,Race (non-white),No,U-shaped,Race,White,NA,NA,Male,0.608,https://usafacts.org/data/topics/people-society/population-and-demographics/our-changing-population/?endDate=2021-01-01&startDate=2020-01-01,2021,See calculations in Gdrive link,US Census Data,"331,449,281",United States,13-Feb-2024,1.000,https://seer.cancer.gov/statistics-network/explorer/application.html?site=66&data_type=1&graph_type=10&compareBy=race&chk_race_6=6&chk_race_5=5&chk_race_4=4&chk_race_9=9&chk_race_8=8&series=9&hdn_sex=2&age_range=1&stage=101&advopt_precision=1&advopt_show_ci=on&hdn_view=1&advopt_show_apc=on&advopt_display=2#resultsRegion1,2022,See calculations in Gdrive link,US Census Data,"158,764,206",United States,13-Feb-2024
Prostate Cancer,Cancer,Syphillis,No,Risk,Have you ever been diagnosed with Syphillis?,No,NA,NA,Male,1.000,https://www.canada.ca/en/public-health/services/publications/diseases-conditions/chlamydia-gonorrhea-infectious-syphilis-canada-2020-infographic.html,2023,Appendix A,Statistics Canada Report,Unclear. Statistics Canada data,Canada,26-Feb-2024,1.000,https://doi.org/10.1097/00001648-200201000-00012,2002,Table 4 - Gonorrhea,Meta-analysis,Unclear. 44 studies,Multiple countries',26-Feb-2024
Prostate Cancer,Cancer,Syphillis,No,Risk,Have you ever been diagnosed with Syphillis?,Yes,NA,NA,Male,0.000,https://www.canada.ca/en/public-health/services/publications/diseases-conditions/chlamydia-gonorrhea-infectious-syphilis-canada-2020-infographic.html,2023,Appendix A,Statistics Canada Report,Unclear. Statistics Canada data,Canada,26-Feb-2024,2.300,https://doi.org/10.1097/00001648-200201000-00012,2002,Table 4 - Gonorrhea,Meta-analysis,Unclear. 44 studies,Multiple countries',26-Feb-2024
Prostate Cancer,Cancer,Tomato - cooked,Yes,Protective,How many servings of cooked tomatoes or tomato sauces (1 serving = 0.5 cup of tomato sauce) do you consume per week?,Servings/month,0,1,Male,0.123,https://doi.org/10.3945/ajcn.115.118703,2016,Table 3,Prospective cohort study,"46,719",United States,14-Feb-2024,1.000,https://doi.org/10.3945/ajcn.115.118703,2016,Table 3,Prospective cohort study,"46,719",United States,14-Feb-2024
Prostate Cancer,Cancer,Tomato - cooked,Yes,Protective,How many servings of cooked tomatoes or tomato sauces (1 serving = 0.5 cup of tomato sauce) do you consume per week?,Servings/week,1,4,Male,0.523,https://doi.org/10.3945/ajcn.115.118703,2016,Table 3,Prospective cohort study,"46,719",United States,14-Feb-2024,0.970,https://doi.org/10.3945/ajcn.115.118703,2016,Table 3,Prospective cohort study,"46,719",United States,14-Feb-2024
Prostate Cancer,Cancer,Tomato - cooked,Yes,Protective,How many servings of cooked tomatoes or tomato sauces (1 serving = 0.5 cup of tomato sauce) do you consume per week?,Servings/week,4,8,Male,0.235,https://doi.org/10.3945/ajcn.115.118703,2016,Table 3,Prospective cohort study,"46,719",United States,14-Feb-2024,0.960,https://doi.org/10.3945/ajcn.115.118703,2016,Table 3,Prospective cohort study,"46,719",United States,14-Feb-2024
Prostate Cancer,Cancer,Tomato - cooked,Yes,Protective,How many servings of cooked tomatoes or tomato sauces (1 serving = 0.5 cup of tomato sauce) do you consume per week?,Servings/week,8,100,Male,0.119,https://doi.org/10.3945/ajcn.115.118703,2016,Table 3,Prospective cohort study,"46,719",United States,14-Feb-2024,0.890,https://doi.org/10.3945/ajcn.115.118703,2016,Table 3,Prospective cohort study,"46,719",United States,14-Feb-2024
Skin Cancer (Melanoma),Cancer,Alcohol,Yes,Risk,How many alcoholic drinks do you have in a typical day?,NA,0,0.1,Female,0.372,https://doi.org/10.1158%2F1055-9965.EPI-16-0303,2016,Table 1 - NHS women studies,Pooled analysis,"210,252",United Kingdom,13-Dec-2023,1.000,https://doi.org/10.1158%2F1055-9965.EPI-16-0303,2016,Table 2,Pooled analysis,"210,252",United Kingdom,13-Dec-2023
Skin Cancer (Melanoma),Cancer,Alcohol,Yes,Risk,How many alcoholic drinks do you have in a typical day?,NA,0.1,0.5,Female,0.366,https://doi.org/10.1158%2F1055-9965.EPI-16-0303,2016,Table 1 - NHS women studies,Pooled analysis,"210,252",United Kingdom,13-Dec-2023,1.130,https://doi.org/10.1158%2F1055-9965.EPI-16-0303,2016,Table 2,Pooled analysis,"210,252",United Kingdom,13-Dec-2023
Skin Cancer (Melanoma),Cancer,Alcohol,Yes,Risk,How many alcoholic drinks do you have in a typical day?,NA,0.5,0.75,Female,0.107,https://doi.org/10.1158%2F1055-9965.EPI-16-0303,2016,Table 1 - NHS women studies,Pooled analysis,"210,252",United Kingdom,13-Dec-2023,1.020,https://doi.org/10.1158%2F1055-9965.EPI-16-0303,2016,Table 2,Pooled analysis,"210,252",United Kingdom,13-Dec-2023
Skin Cancer (Melanoma),Cancer,Alcohol,Yes,Risk,How many alcoholic drinks do you have in a typical day?,NA,0.75,1.5,Female,0.102,https://doi.org/10.1158%2F1055-9965.EPI-16-0303,2016,Table 1 - NHS women studies,Pooled analysis,"210,252",United Kingdom,13-Dec-2023,1.210,https://doi.org/10.1158%2F1055-9965.EPI-16-0303,2016,Table 2,Pooled analysis,"210,252",United Kingdom,13-Dec-2023
Skin Cancer (Melanoma),Cancer,Alcohol,Yes,Risk,How many alcoholic drinks do you have in a typical day?,NA,1.5,100,Female,0.054,https://doi.org/10.1158%2F1055-9965.EPI-16-0303,2016,Table 1 - NHS women studies,Pooled analysis,"210,252",United Kingdom,13-Dec-2023,1.230,https://doi.org/10.1158%2F1055-9965.EPI-16-0303,2016,Table 2,Pooled analysis,"210,252",United Kingdom,13-Dec-2023
Skin Cancer (Melanoma),Cancer,Alcohol,Yes,Risk,How many alcoholic drinks do you have in a typical day?,NA,0,0.1,Male,0.233,https://doi.org/10.1158%2F1055-9965.EPI-16-0303,2016,Table 1 - HPFS male study,Pooled analysis,"210,252",United States,13-Dec-2023,1.000,https://doi.org/10.1158%2F1055-9965.EPI-16-0303,2016,Table 2,Pooled analysis,"210,252",United Kingdom,13-Dec-2023
Skin Cancer (Melanoma),Cancer,Alcohol,Yes,Risk,How many alcoholic drinks do you have in a typical day?,NA,0.1,0.5,Male,0.241,https://doi.org/10.1158%2F1055-9965.EPI-16-0303,2016,Table 1 - HPFS male study,Pooled analysis,"210,252",United States,13-Dec-2023,1.130,https://doi.org/10.1158%2F1055-9965.EPI-16-0303,2016,Table 2,Pooled analysis,"210,252",United Kingdom,13-Dec-2023
Skin Cancer (Melanoma),Cancer,Alcohol,Yes,Risk,How many alcoholic drinks do you have in a typical day?,NA,0.5,0.75,Male,0.145,https://doi.org/10.1158%2F1055-9965.EPI-16-0303,2016,Table 1 - HPFS male study,Pooled analysis,"210,252",United States,13-Dec-2023,1.020,https://doi.org/10.1158%2F1055-9965.EPI-16-0303,2016,Table 2,Pooled analysis,"210,252",United Kingdom,13-Dec-2023
Skin Cancer (Melanoma),Cancer,Alcohol,Yes,Risk,How many alcoholic drinks do you have in a typical day?,NA,0.75,1.5,Male,0.205,https://doi.org/10.1158%2F1055-9965.EPI-16-0303,2016,Table 1 - HPFS male study,Pooled analysis,"210,252",United States,13-Dec-2023,1.210,https://doi.org/10.1158%2F1055-9965.EPI-16-0303,2016,Table 2,Pooled analysis,"210,252",United Kingdom,13-Dec-2023
Skin Cancer (Melanoma),Cancer,Alcohol,Yes,Risk,How many alcoholic drinks do you have in a typical day?,NA,1.5,100,Male,0.176,https://doi.org/10.1158%2F1055-9965.EPI-16-0303,2016,Table 1 - HPFS male study,Pooled analysis,"210,252",United States,13-Dec-2023,1.230,https://doi.org/10.1158%2F1055-9965.EPI-16-0303,2016,Table 2,Pooled analysis,"210,252",United Kingdom,13-Dec-2023
Skin Cancer (Melanoma),Cancer,Eye colour (light),No,Risk,What is your eye colour?,Blue,NA,NA,Female,0.350,https://doi.org/10.1007/s10552-021-01508-z,2022,Table 1 - HPFS study,Prospective cohort study,"35,662",United States,13-Dec-2023,1.470,https://doi.org/10.1016/j.ejca.2005.03.034,2005,Table 2,Meta-analysis,"Unclear. 60 studies and more than 28,000 cases",Multiple countries,13-Dec-2023
Skin Cancer (Melanoma),Cancer,Eye colour (light),No,Risk,What is your eye colour?,Dark,NA,NA,Female,0.329,https://doi.org/10.1007/s10552-021-01508-z,2022,Table 1 - HPFS study,Prospective cohort study,"35,662",United States,13-Dec-2023,1.000,https://doi.org/10.1016/j.ejca.2005.03.034,2005,Table 2,Meta-analysis,"Unclear. 60 studies and more than 28,000 cases",Multiple countries,13-Dec-2023
Skin Cancer (Melanoma),Cancer,Eye colour (light),No,Risk,What is your eye colour?,Green,NA,NA,Female,0.161,https://doi.org/10.1007/s10552-021-01508-z,2022,Table 1 - HPFS study,Prospective cohort study,"35,662",United States,13-Dec-2023,1.510,https://doi.org/10.1016/j.ejca.2005.03.034,2005,Table 2,Meta-analysis,"Unclear. 60 studies and more than 28,000 cases",Multiple countries,13-Dec-2023
Skin Cancer (Melanoma),Cancer,Eye colour (light),No,Risk,What is your eye colour?,Hazel,NA,NA,Female,0.161,https://doi.org/10.1007/s10552-021-01508-z,2022,Table 1 - HPFS study,Prospective cohort study,"35,662",United States,13-Dec-2023,1.520,https://doi.org/10.1016/j.ejca.2005.03.034,2005,Table 2,Meta-analysis,"Unclear. 60 studies and more than 28,000 cases",Multiple countries,13-Dec-2023
Skin Cancer (Melanoma),Cancer,Eye colour (light),No,Risk,What is your eye colour?,Blue,NA,NA,Male,0.350,https://doi.org/10.1007/s10552-021-01508-z,2022,Table 1 - HPFS study,Prospective cohort study,"35,662",United States,13-Dec-2023,1.470,https://doi.org/10.1016/j.ejca.2005.03.034,2005,Table 2,Meta-analysis,"Unclear. 60 studies and more than 28,000 cases",Multiple countries,13-Dec-2023
Skin Cancer (Melanoma),Cancer,Eye colour (light),No,Risk,What is your eye colour?,Dark,NA,NA,Male,0.329,https://doi.org/10.1007/s10552-021-01508-z,2022,Table 1 - HPFS study,Prospective cohort study,"35,662",United States,13-Dec-2023,1.000,https://doi.org/10.1016/j.ejca.2005.03.034,2005,Table 2,Meta-analysis,"Unclear. 60 studies and more than 28,000 cases",Multiple countries,13-Dec-2023
Skin Cancer (Melanoma),Cancer,Eye colour (light),No,Risk,What is your eye colour?,Green,NA,NA,Male,0.161,https://doi.org/10.1007/s10552-021-01508-z,2022,Table 1 - HPFS study,Prospective cohort study,"35,662",United States,13-Dec-2023,1.510,https://doi.org/10.1016/j.ejca.2005.03.034,2005,Table 2,Meta-analysis,"Unclear. 60 studies and more than 28,000 cases",Multiple countries,13-Dec-2023
